0:28:53.347861,154590,1186
0:28:53.397854,154663,1187
0:28:55.820702,154761,1188
0:28:59.912001,154828,1189
0:29:00.036777,154910,1190
0:29:00.087793,154956,1191
0:29:02.552373,155023,1192
0:29:06.972073,155164,1193
0:29:06.973247,155243,1194
0:29:07.104214,155352,1195
0:29:09.316799,155425,1196
0:29:13.634872,155504,1197
0:29:13.695709,155586,1198
0:29:13.791355,155673,1199
0:29:15.983047,155755,1200
0:29:20.396136,155834,1201
0:29:20.397866,155884,1202
0:29:20.491703,155958,1203
0:29:22.914666,156060,1204
0:29:27.055055,156218,1205
0:29:27.055528,156221,1206
0:29:27.312932,156312,1207
0:29:29.655862,156392,1208
0:29:33.748244,156461,1209
0:29:33.831712,156560,1210
0:29:33.977178,156633,1211
0:29:36.294056,156725,1212
0:29:40.390084,156795,1213
0:29:40.666004,156898,1214
0:29:40.666836,156924,1215
0:29:43.000019,156970,1216
0:29:47.368772,157052,1217
0:29:47.522351,157129,1218
0:29:47.794680,157301,1219
0:29:50.220280,157583,1220
0:29:55.003659,157865,1221
0:29:55.299793,158148,1222
0:29:56.221973,158432,1223
0:29:58.466349,158714,1224
0:30:01.754240,158813,1225
0:30:02.296737,158896,1226
0:30:03.062453,158970,1227
0:30:05.344583,159057,1228
0:30:08.483409,159103,1229
0:30:08.977935,159186,1230
0:30:09.894537,159232,1231
0:30:12.065545,159309,1232
0:30:15.195319,159380,1233
0:30:15.710428,159446,1234
0:30:16.658093,159529,1235
0:30:19.091463,159703,1236
0:30:25.359074,159783,1237
0:30:26.883898,159834,1238
0:30:27.697461,159917,1239
0:30:30.744303,159983,1240
0:30:32.091103,160055,1241
0:30:34.450858,160108,1242
0:30:37.516239,160180,1243
0:30:38.758245,160252,1244
0:30:38.788101,160340,1245
0:30:41.117543,160412,1246
0:30:44.544683,160489,1247
0:30:45.435634,160561,1248
0:30:45.503593,160607,1249
0:30:47.818150,160679,1250
0:30:51.226822,160751,1251
0:30:52.103962,160823,1252
0:30:52.148283,160895,1253
0:30:54.461294,160967,1254
0:30:57.937582,161039,1255
0:30:58.812777,161111,1256
0:30:59.166711,161194,1257
0:31:01.244100,161240,1258
0:31:04.841639,161312,1259
0:31:05.464395,161379,1260
0:31:05.791146,161450,1261
0:31:08.545855,161587,1262
